Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Price,
6.528647477,6.332676905,2.28,1450624.524,
6.532590685,6.014092419,3.12,982298.0366,
5.131804628,8.500956441,5.28,868314.4736,
5.624360626,7.391411758,4.08,1231511.931,
5.118864117,6.449323694,4.34,663128.8401,
5.75933535,6.194613051,3.17,1210496.625,
6.419298756,6.88291844,2.06,1409033.071,
5.322269839,7.206177863,5.32,1356384.668,
6.93008843,5.722587426,4.06,1125476.202,
6.746762462,6.749401542,4.01,1129975.817,
4.425809431,7.487692924,6.35,1003642.627,
6.358746643,7.460134655,4.28,1306367.811,
8.540364464,7.43854426,6.43,1775874.76,
6.666783161,6.08764965,3.42,1036685.241,
7.042713319,6.573968615,2,1869929.202,
6.520454687,6.80432412,2.49,1381085.729,
7.510170525,7.595486546,6.21,2252243.34,
6.805948234,6.474248437,3,787039.6447,
6.043693161,7.78061454,6.02,957283.6564,
5.89459679,5.842130449,2.49,1173695.292,
7.126819682,4.807452587,3.4,1713161.699,
6.024763926,6.511808719,3.04,1325503.454,
6.611320094,7.562436938,3.27,1501497.532,
7.440520777,6.229360043,2.06,1573580.234,
5.349931577,5.768682534,4,693566.7573,
7.0712945,5.988527098,4.49,1524586.787,
7.034052002,5.569340161,3.17,1048818.21,
6.371179256,6.673256383,4.21,1310764.112,
4.455360136,7.40360063,5.05,1537329.57,
6.426441855,6.708181952,2.19,1244881.363,
5.278065149,6.871037561,4.41,732733.2363,
4.7702735,8.599319668,4.19,1095806.626,
5.414565601,5.379363225,3.4,476006.4445,
7.746032249,5.216144084,4.43,1599911.368,
5.791634958,8.460741393,3.37,1675825.721,
5.646393371,7.438335529,6.03,1175868.999,
6.630034548,6.529723046,4.41,1135079.345,
4.986312079,6.475843395,2.28,1833208.579,
5.379463351,7.148236136,3.41,1120349.773,
5.784637307,5.654256368,2.36,1080735.984,
5.553655007,6.965764486,2.04,1168574.666,
8.182597765,7.658973254,5.01,1919693.23,
6.368083311,8.177970777,5.26,1466605.774,
7.116363924,7.766273201,6.03,1234037.236,
7.525690557,7.346028356,6.15,1269486.337,
6.373574216,5.548952363,3.33,1176111.788,
5.772571885,6.429240597,2.23,1371298.425,
5.368865349,7.193351833,5.34,1246509.14,
6.035878341,7.630095678,4.15,1020268.855,
7.797744345,7.03104064,3.5,1130415.41,
4.923842083,8.058463315,6.39,890559.861,
7.861372123,6.990591389,3.12,1417158.537,
6.130262508,6.182842582,3.5,1376492.925,
6.047921744,5.652140784,3.03,1306207.111,
5.659574664,7.556496736,5.37,1275208.577,
5.572671932,7.50901234,5.11,902520.94,
5.924392329,6.542681826,2,872312.1738,
5.849590798,7.753369654,5.03,994517.0453,
7.552890547,7.337229454,5.21,1289008.217,
7.932389745,7.3729051,4,1610006.605,
7.070276512,7.089957773,3.43,1843720.648,
7.397609154,7.097598214,4.47,1891949.348,
5.667070098,7.983210474,5.28,1451078.093,
6.724576165,7.114040067,5.21,1481940.762,
4.443153288,8.005585409,3,1144477.879,
7.798946099,7.226648713,5.21,1279945.51,
6.160150424,8.764793543,6.27,1193021.312,
7.225162105,4.869230945,4.41,1167119.109,
6.689880078,5.584221042,2.15,1225612.763,
6.579477075,4.43244788,2.31,1131618.913,
6.261758249,8.296472748,3.21,1697501.605,
5.783592751,7.172294917,3.17,1365496.885,
4.886833901,6.370539309,4.1,622449.6452,
4.698058035,7.107708222,3.46,1551094.815,
6.654227602,4.985136207,2.27,1299126.83,
6.479053952,8.542278467,3.13,1290324.649,
5.280738899,7.341589191,6.29,1183884.005,
5.568082321,8.426960904,4.42,1305934.325,
6.957262275,7.575850909,6.32,1279117.965,
4.030105163,6.979466291,3.35,786559.0249,
7.58863366,7.400270375,3.07,1588196.233,
4.661541159,7.790517503,3.01,976649.0166,
6.77431736,7.36243939,3.35,1250866.567,
5.525518295,6.941237828,3.03,1046627.052,
5.91722707,5.336456813,4.04,1115935.277,
5.763367118,6.492639033,2.24,1077813.593,
5.809591752,6.735937383,3.38,1047689.266,
7.143521708,8.518608175,3.29,2332110.74,
6.846644529,6.462523336,3.2,956435.2633,
7.191396842,7.354176826,5.15,1892623.546,
4.684995683,5.259695412,3.04,283208.1322,
6.154820119,8.70703545,6.46,1176021.375,
4.980779889,6.77289269,3.43,783818.682,
8.151365564,7.106488519,6.23,1625703.075,
6.986028567,6.879693934,2.15,1961846.905,
5.47517822,5.740486568,2.26,1084556.029,
6.045377972,6.031407265,2.3,1428247.074,
6.446537103,8.216773467,6,1634945.808,
5.060886422,5.861576421,4.17,915992.5578,
3.412865926,6.49408094,2.48,1042373.524,
4.206346468,8.480848339,5.33,879618.3222,
5.725585477,6.220975939,2.45,1210431.684,
5.367761195,8.048969161,6.19,1059262.039,
6.725271357,7.126592432,5,972417.8089,
5.447704768,7.336633321,5.06,1242979.154,
5.874953196,5.871745805,3.26,1096846.086,
5.575612395,8.032757197,3.45,1392685.285,
3.802598991,7.554406493,5.47,1080464.852,
5.77058657,6.178077704,2.35,821413.1935,
7.258627482,8.222633273,4.31,2237778.026,
5.543698858,7.957794538,3.22,1518319.641,
6.078591256,8.190954956,3.14,1503552.206,
6.312452422,5.564721388,2.05,1219154.403,
5.586270688,4.7844429,2.13,1276259.018,
6.757647964,6.942989831,2.44,1400496.655,
6.094814233,5.870545006,2.01,1127174.713,
5.223108351,7.528388439,3.16,1251663.851,
5.853493968,6.674787231,2.1,1469354.782,
4.915490826,7.387976068,4.3,946556.2637,
6.524721338,7.381224842,4.18,1150658.595,
6.834478651,8.285496304,3.05,1325819.913,
5.609022494,6.571301756,4.28,1150093.889,
6.032404649,7.397905268,3.35,1009142.338,
6.375424294,7.041855436,5.15,1705276.19,
5.573279881,8.019014599,4.19,829794.8233,
6.017914884,6.709152749,2.31,1046442.634,
5.432982248,6.652975581,4.5,1152269.431,
4.738891648,6.842773256,2.4,1091479.56,
5.359763922,5.892953879,4.32,1039915.341,
3.995153644,7.705864803,5.27,565732.8175,
5.406981272,8.244632763,6.41,1739628.383,
5.892961875,8.489496905,3.27,1442128.732,
3.744902467,5.370162144,2.06,1004124.909,
5.070005756,6.684680096,2.18,1143621.36,
4.618789366,6.180845251,2.25,1060241.2,
6.954520829,7.006551311,4.09,1548962.888,
5.284318166,7.518827433,6.35,1056984.182,
7.796604331,6.412060235,3.25,1447353.264,
5.531907671,5.995248573,4.21,1251566.478,
4.964391034,7.410521157,3.26,751969.2117,
4.913081801,6.508818009,2.38,764955.4982,
5.825465356,6.139857974,4.46,1539958.931,
5.616237027,6.251224246,2.32,962747.1639,
6.121600252,7.647020069,3.24,1353854.478,
5.016626686,8.720522984,5.25,1850525.573,
5.662564675,6.409772532,3.15,1778411.665,
7.315088749,8.235833085,3.29,1369006.115,
6.91702898,6.441014974,2.48,1197975.085,
6.601665974,8.29257598,4.17,1930143.831,
7.835039543,6.876103638,2.4,1481946.194,
5.99444191,8.583188696,4.38,1347578.53,
5.430800355,4.947302123,3.13,1358646.746,
4.606130739,6.724241154,3.37,931768.0455,
5.350416528,7.019923508,5.24,1205962.995,
5.215220595,8.425840675,3.02,792146.076,
6.213365521,8.32510576,5.27,1618670.884,
5.296992962,6.830251968,3.29,864446.7942,
5.538518713,6.586596188,3.09,662630.3439,
6.13879433,6.819864844,4.37,1485145.661,
5.863607067,5.796622943,3.18,1047226.967,
4.050263913,8.53440979,4,1392793.814,
6.295071682,4.811622635,4.31,943575.1307,
6.592507214,6.368278688,2.14,1793398.718,
6.269166301,8.091053212,6.44,881273.1168,
8.157806215,7.657627412,5.11,2138713.943,
6.60606667,6.533764769,2.12,1540869.872,
8.369497314,6.559628742,3.5,1707650.436,
6.109440991,6.79627685,3.07,1025705.134,
6.065352411,6.913781564,4.46,1541186.254,
7.224280911,7.809918772,6.43,1930344.449,
5.997033358,7.746836473,4.44,1481146.95,
5.13588336,6.232450675,3.13,1099725.283,
7.054468389,7.316483227,3.26,1190867.437,
6.570369194,5.335758659,4.37,1070318.815,
5.408652545,8.457362267,4.1,1358213.906,
7.042026516,7.844325517,6.01,1198725.487,
6.840974542,8.225972138,3.27,1774715.484,
6.09113683,6.464254235,3.5,1538903.993,
5.814261735,6.967134875,4.5,1462360.601,
4.581133357,6.426074813,3.1,953261.9162,
6.863400475,7.010253183,3.15,1427108.501,
4.742984602,7.445724233,4.03,769576.8637,
7.05347343,5.110956386,2.27,668255.4804,
5.235210947,7.083483134,4.39,800809.1317,
6.384603897,7.5514293,6.07,1427202.279,
6.591952428,6.988851757,3.1,783566.3279,
3.648545707,7.368073057,3.44,949072.2496,
7.090474728,8.101403538,3.06,1693591.835,
8.195316829,9.570048159,4.07,1675557.271,
7.203931668,6.363733643,4.35,1943359.768,
4.920192289,6.528068683,2.37,1106261.274,
6.765543807,5.945896722,4.24,978766.9139,
4.96994317,7.639188434,5.37,997827.2538,
6.353734757,5.185860953,4.02,1062206.321,
6.437157062,8.699543873,4.02,1382172.294,
6.531948057,5.921215989,4.5,1281741.163,
6.723852343,7.647121762,6.1,1592664.7,
5.382984046,7.245610106,6.42,1247557.695,
5.535626528,7.347449707,3.35,779207.5546,
4.735162617,6.602560307,3.48,1222760.858,
6.855447634,8.234530691,6.32,1380715.315,
4.229270472,6.875062831,2.38,704884.1544,
5.93523864,5.78641233,3.45,1530480.688,
6.321891117,8.369451056,4.21,1780415.438,
6.337004614,8.035623147,6.21,1709667.189,
4.727889358,7.928356117,3.23,852565.6269,
5.259911725,6.660626274,2.36,1185310.267,
5.805388791,8.692723427,6.08,1795093.034,
4.095953719,5.932069891,4.49,956241.9913,
4.877193259,7.117112139,4.39,1224454.547,
4.486941357,5.936286875,2.49,552279.214,
7.741143614,7.520857506,5.28,1186357.179,
7.378244345,8.791163731,3.4,1582261.701,
5.488727065,7.874564489,5.25,1478028.174,
6.547168411,7.015781826,5.35,1386306.103,
5.775992038,7.304337593,3.24,1424786.509,
3.644175062,7.197069085,6.42,1206937.316,
4.817919945,7.773536289,5.22,1209287.535,
5.750618205,6.860745166,2.38,1029869.764,
4.897860862,6.119878765,4.16,300464.0987,
5.149776773,6.769516686,2.1,1294278.118,
5.648822124,8.100920819,6.43,1251757.193,
7.326976844,6.010627933,4.29,1128403.366,
5.429629503,7.424722959,5.43,1363669.069,
5.562565511,7.143813449,6.25,1177744.973,
5.205825325,7.748963785,4.33,980274.0699,
5.450699153,6.323822116,4.14,1524115.891,
7.456390109,6.844399336,3.41,1311902.534,
5.793124435,7.124513456,5.11,1119992.619,
6.837193059,7.119862076,3,1538922.903,
4.065513078,6.311314926,4.46,843633.1982,
5.426987047,7.136285579,5.45,903301.9933,
5.945193547,7.176352932,4.37,1161995.728,
5.140142495,4.658690271,3.42,733299.7945,
7.050921403,6.456360286,3.08,1837930.801,
5.994728233,7.852066885,3.16,962028.7008,
6.564119268,7.709617653,6.4,1477765.148,
7.951206605,7.13125578,4.39,1419345.607,
4.385844659,7.047435339,4.44,539483.3966,
5.387078609,7.600015977,3.46,1097701.943,
6.338634231,6.650801681,2.2,1412274.486,
3.278227596,7.938421221,4.12,1013443.438,
6.778112479,6.085627686,4.16,893919.0388,
6.326840293,6.842533838,4.14,1234531.601,
6.124785472,6.682731041,3.22,864702.9339,
6.252128678,6.715733778,4.38,977024.1102,
4.421746778,7.049997801,5.24,936148.5119,
5.745854007,5.627387829,3.4,1056976.975,
5.762634689,7.791948979,3.45,1040607.312,
5.862843292,6.160323135,4.14,1641101.519,
6.453832512,6.166052316,4.38,503065.5056,
6.926414489,7.772294448,6.19,1296146.939,
6.902937655,6.927319958,3.46,1164209.619,
7.161397225,4.626558167,2,999814.8898,
5.896315848,7.880521416,6.04,1060897.689,
5.543774149,7.340992379,3.32,1848633.724,
4.597834172,6.25906992,3.02,617157.9103,
4.948624044,6.228655544,3.34,857697.1255,
5.744597578,6.869613492,4.41,1253434.398,
6.148563983,7.744385348,5.29,1635092.433,
7.299214839,6.596280173,3.3,1524845.422,
5.954461825,4.707758996,3.24,763869.6667,
5.254822469,7.510711574,4.11,1376637.506,
8.389992287,7.063085614,6.23,1244440.135,
5.972172601,7.877403593,6.44,693931.5015,
5.611310138,6.992732532,2.25,1277744.739,
5.525295192,6.821687363,4.06,1539329.319,
6.234743605,6.782860704,2.18,903881.6639,
7.381580819,7.266475345,3.2,896944.2443,
5.259416171,5.725266904,2.48,1184758.842,
5.460823005,7.52809801,6.5,1731437.416,
5.821678083,7.015252974,3.33,762144.9261,
5.60685891,8.203353428,5.46,1270905.02,
5.625066678,8.00318507,4.21,1000043.903,
5.70927131,8.039282316,3.3,1967637.287,
7.030593803,6.175147479,3.23,1114779.247,
6.061124984,5.728597316,4.24,671661.7134,
6.505040047,7.406529543,3.02,1214986.886,
4.302756122,7.458554034,3.39,1053236.6,
7.107788624,6.227752216,2.05,1515005.384,
6.740554121,7.346570952,6.32,1732196.217,
4.750904287,7.865276959,5.27,1587122.369,
7.827794857,7.267249766,4.38,1184893.56,
5.806519014,8.598246883,3.25,1314348.699,
4.324962702,7.200581808,4.41,717825.3597,
5.430302262,6.747876001,2.5,1441736.761,
7.460307854,6.799866021,4.48,1119542.311,
6.084778056,7.256935779,4.08,850977.0123,
6.067423246,7.947610774,3.14,1655466.736,
7.264613698,7.067327828,4.29,1641739.518,
6.684347864,7.456185045,3.45,1369976.501,
5.606278582,7.046825652,3.32,1465835.843,
6.378901779,7.348649923,3.3,1789334.851,
6.785460273,7.377845327,6.26,863297.1767,
5.191222752,6.537351508,3.32,1425366.413,
7.146246355,9.179993536,5.29,2271112.744,
7.197138761,7.236402011,6.1,1370699.722,
6.484438121,6.386486309,3.16,1566740.128,
5.074271516,6.265051496,4.17,1436995.2,
6.448675361,6.489267832,2.49,1345962.955,
6.010153598,6.110191694,3.24,1265180.909,
5.378244758,7.857343016,6.22,1061222.537,
5.612801653,5.91001256,3.17,1383967.463,
5.677748504,7.788138382,5.22,1051519.066,
6.848939033,6.956937821,4,1550359.548,
5.421143531,6.079424489,2.22,1375057.083,
6.865788207,7.181116046,3.01,1882978.9,
7.5960077,7.021787448,3.42,1274053.64,
7.16654825,7.869974067,3.13,1426434.644,
6.748781492,6.767066347,4.04,913587.0974,
6.557164042,7.060080868,4.3,1116730.867,
6.13572675,7.614217985,6.23,1226586.921,
8.76478554,6.122465225,2.47,1836978.483,
7.52333072,6.142730956,4.29,1452153.849,
6.701112226,8.039700873,5.16,1294750.368,
4.357088276,7.879544727,5.41,1059870.965,
6.210744515,7.983172003,3.09,1615346.75,
7.161978239,5.942275646,2.1,1107692.003,
8.571796672,7.392164066,3.39,2330289.701,
7.730949556,7.55757585,3.45,1116193.293,
5.816532436,5.861133737,4.18,1072253.834,
6.433839889,7.13508385,4.33,1626941.788,
6.930752508,9.098979835,3.44,1669681.231,
4.137278576,5.627663434,4.04,806121.8394,
5.648700181,7.856053644,6.14,1680252.737,
4.96635994,7.915452714,4.3,1186441.756,
8.598382722,6.185950711,2.02,1766248.403,
6.636742301,8.201423572,5.27,1641055.939,
7.577254753,6.59669477,2.07,1120894.804,
8.174270417,7.074322473,5.16,1325706.901,
6.618516283,6.414579249,4.31,1593347.849,
4.043752332,6.78153687,3.19,605073.4908,
5.944492108,6.53014678,2.3,1064509.523,
5.844846445,7.531572717,3.19,872365.8799,
5.956718133,7.628030848,3.11,1117741.757,
7.066791632,6.858624507,3.03,1935172.995,
4.849506719,8.303301694,3.01,1668670.656,
6.590092351,6.311064909,2.46,1072704.89,
5.539850454,8.061729885,4.18,1914746.582,
5.419607067,5.884307666,3.25,839194.0689,
7.63974101,7.681443787,6.07,1285157.87,
6.073168346,8.090746781,3.45,1433614.967,
6.236986667,5.086433684,4.43,1459342.887,
7.236786459,8.749000788,6.08,1652845.981,
4.879253961,8.678774415,4.07,725830.602,
4.572241077,6.866564918,3.23,1378863.688,
6.30432228,7.299320698,6.31,1003941.929,
5.641007686,6.826893598,2.07,729882.6249,
5.826870236,7.103995531,3.39,1270047.528,
6.689121255,6.341246108,2.16,1695706.132,
5.531123591,8.46138084,4.09,714822.5872,
6.425892565,6.225548367,4.05,1462899.031,
5.367615821,7.601754384,6.11,1127260.126,
5.146618085,6.59799426,4.5,1014226.299,
4.663506201,4.705015387,4.35,852982.5644,
5.174346635,8.327776474,6.36,830286.7066,
4.82958619,9.039381544,4.08,1938866.49,
6.854522409,6.330243408,4.2,1247645.41,
4.727645965,7.98951567,3.03,813415.1281,
5.000504143,5.945759611,2.37,679373.4015,
5.494535087,5.945900039,3.18,814879.2063,
5.729198183,6.281916393,4.47,1489540.135,
6.517096671,7.181912393,5.09,1468738.755,
5.821447363,6.490128894,4.49,1859883.661,
6.769699197,7.32160966,5.02,1558758.796,
7.762059263,7.946184619,4.09,2120888.345,
5.549062595,7.648730581,5.16,790598.827,
6.614755417,6.25590011,3.36,1137465.336,
7.678891205,7.459908516,4.08,1369753.282,
5.83835012,8.657342635,5.37,1433221.122,
4.786484164,7.476142093,3.16,1373048.099,
5.626372535,6.583251654,3.42,941950.5795,
7.353131745,7.096839816,3.14,948279.9394,
6.038763092,7.004803041,3.28,1365036.084,
4.403549081,8.419559831,4.42,1289082.363,
5.733547356,9.699773329,3.46,1398979.249,
8.312847295,7.494591244,5.33,1559678.613,
6.745795742,8.194305101,5.23,1485677.064,
4.604998734,7.679230572,4.06,1553592.98,
5.743186901,8.04578157,6.3,1179278.094,
8.172130124,5.759739522,2,1262465.989,
6.487102994,8.810883649,4.06,1663509.393,
5.459418735,6.953525108,3.02,930011.5709,
6.171802299,8.931184559,3.14,1584167.851,
7.078994202,7.882700548,5.2,2185480.091,
6.459764363,6.844556793,4.05,1529028.714,
5.692877721,7.174165695,6.18,998240.8508,
6.612989198,4.993759778,3.34,513215.9882,
7.349184292,8.012062753,5.19,1136448.409,
6.524727389,7.571808331,6.43,1898668.844,
5.380618603,8.023288282,5.13,1255576.273,
6.301814027,7.375616033,5.41,1367641.27,
6.548375433,8.765481292,3.36,1788285.239,
4.50065575,8.450083754,6.18,1230363.234,
4.670846603,8.109865287,3.03,1000216.858,
3.90784119,7.496088659,5.02,587007.8442,
7.90559502,7.731386357,5.02,1734373.044,
3.979496081,6.15177134,4.19,762167.2533,
7.561878816,7.672937209,5.25,1532845.723,
5.447651333,6.130976571,4.39,1243501.651,
5.193719807,6.825129553,2.24,1628878.094,
7.036043262,7.111496767,3.33,1767330.934,
5.87836948,6.825453188,2.41,1308752.504,
6.357683901,8.339420059,4.38,1311681.42,
6.97543555,6.914477692,3.11,1567368.285,
6.27170472,6.772989767,3.49,1126821.109,
7.120304395,5.907901094,4.35,1473761.532,
6.307915969,6.29716031,4.42,1366000.57,
5.649168399,9.079234562,6.41,1677612.442,
7.307595976,6.739136455,3.39,1789973.205,
6.99119997,8.428816539,3.19,1961715.867,
5.746925014,4.713907065,2.01,673225.1119,
7.216355831,7.672624694,3.5,1230391.468,
5.608289646,6.107278834,2.28,1124818.114,
6.743717223,7.129029836,3.17,1090996.143,
5.625005408,8.456793269,3.33,1570154.414,
5.869786444,6.175532974,3.18,685123.1393,
5.052580013,8.723667665,4.15,845553.3695,
5.787124106,4.774978251,3.17,974805.9937,
7.537023749,7.29278248,3.17,1247660.99,
5.293498422,7.372989952,5.16,1381417.25,
6.879262946,8.783143977,6.28,1726364.398,
7.740112579,5.937846802,3.24,961539.0599,
6.455825141,6.6449069,2.17,1359978.16,
6.232921557,6.396693318,2.05,1384466.437,
5.901324628,7.0392267,6.37,1531447.285,
5.969905376,5.298417823,3.38,1418595.727,
5.736539506,6.980713061,2.43,1476386.996,
5.625513375,5.78726116,4.36,1168355.32,
6.660558254,7.642843664,6.25,1222701.012,
5.320368742,5.112099012,4.27,987447.7775,
5.954475954,6.322715919,4.43,982790.871,
5.273512348,7.451826651,5.06,527749.4039,
6.480819122,7.116655028,5.33,1391232.527,
4.858519689,7.758691601,3.08,1094321.883,
6.001426337,8.494696638,6.32,1610217.177,
8.1006516,6.340960207,4.5,1768705.125,
7.809405065,7.372744223,4.4,1236258.08,
5.898870691,6.25899478,3.5,1329007.203,
7.006155746,7.568819656,6.37,1704126.876,
6.131732514,6.909074636,3.2,1321888.268,
6.856135081,5.066614326,3.22,1113936.638,
5.116175663,7.945878305,5.08,1043628.37,
6.839681373,7.328415491,6.13,1663653.71,
4.272456648,6.248338851,2.29,969678.5673,
5.580598537,7.642973331,4.21,1183014.509,
5.666214458,7.067574669,3.43,957814.6031,
5.522134705,7.429202325,3.43,912891.6806,
6.1166841,8.47291577,6.33,1479758.318,
6.300408888,7.873575892,4.28,1431507.623,
7.354457916,8.78790783,6.36,1747911.496,
5.924127417,8.885191793,5.09,1563083.336,
